Wavenumber, 13001_2-22.SPA, 13002_2-22.SPA, 13003_2-22.SPA, 13011_2-22.SPA, 13012_2-22.SPA, 13013_2-22.SPA, 13021_2-22.SPA, 13022_2-22.SPA, 13023_2-22.SPA, 13031_2-22.SPA, 13032_2-22.SPA, 13033_2-22.SPA, 13051_2-22.SPA, 13052_2-22.SPA, 13053_2-22.SPA, 13071_2-22.SPA, 13072_2-22.SPA, 13073_2-22.SPA, 13091_2-22.SPA, 13092_2-22.SPA, 13093_2-22.SPA
1757.93, 97.3435, 98.4131, 97.2989, 97.4525, 97.5707, 97.2701, 98.1867, 98.1834, 98.1039, 98.1808, 98.1808, 98.5199, 98.858, 98.4878, 98.2025, 98.6817, 98.6649, 98.779, 98.3325, 98.648, 98.6875
1757.87, 97.3589, 98.4005, 97.3126, 97.4665, 97.5645, 97.257, 98.2094, 98.1762, 98.1076, 98.186, 98.186, 98.5151, 98.8166, 98.4929, 98.2095, 98.6756, 98.6566, 98.7609, 98.3256, 98.6294, 98.6985
1757.81, 97.3769, 98.3844, 97.3337, 97.4833, 97.5598, 97.2529, 98.2375, 98.173, 98.1097, 98.1979, 98.1979, 98.5093, 98.777, 98.5005, 98.2143, 98.6635, 98.6522, 98.7417, 98.3251, 98.6066, 98.7027
1757.75, 97.3987, 98.3668, 97.3606, 97.5013, 97.5574, 97.2599, 98.2698, 98.1764, 98.1121, 98.2138, 98.2138, 98.5046, 98.7439, 98.5098, 98.2184, 98.6483, 98.6501, 98.7234, 98.3317, 98.5837, 98.7006
1757.69, 97.4257, 98.3495, 97.3907, 97.52, 97.5583, 97.277, 98.3039, 98.1883, 98.1153, 98.2308, 98.2308, 98.5019, 98.721, 98.5185, 98.2226, 98.6341, 98.6476, 98.7074, 98.3453, 98.5651, 98.6947
1757.63, 97.4576, 98.3342, 97.4211, 97.5399, 97.5631, 97.3001, 98.3366, 98.2097, 98.1187, 98.2465, 98.2465, 98.5009, 98.7102, 98.5239, 98.2269, 98.625, 98.6423, 98.6951, 98.3647, 98.5545, 98.6881
1757.57, 97.4927, 98.3215, 97.4497, 97.5616, 97.5722, 97.3241, 98.3646, 98.24, 98.121, 98.2595, 98.2595, 98.5001, 98.7106, 98.524, 98.2306, 98.624, 98.6325, 98.6874, 98.3868, 98.554, 98.6835
1757.51, 97.5276, 98.311, 97.475, 97.5849, 97.5857, 97.3439, 98.3845, 98.2774, 98.1211, 98.2692, 98.2692, 98.4978, 98.7198, 98.5181, 98.2321, 98.6315, 98.6181, 98.6844, 98.4078, 98.5644, 98.6821
1757.45, 97.5576, 98.3015, 97.4965, 97.6083, 97.6038, 97.3568, 98.3942, 98.3184, 98.1182, 98.2759, 98.2759, 98.4927, 98.734, 98.5071, 98.2303, 98.6456, 98.6003, 98.6851, 98.4239, 98.5849, 98.6833
1757.39, 97.5784, 98.2916, 97.5144, 97.6294, 97.6263, 97.3629, 98.3926, 98.359, 98.1123, 98.2804, 98.2804, 98.4847, 98.7492, 98.4938, 98.2249, 98.6621, 98.5816, 98.6879, 98.4323, 98.6134, 98.6854
1757.33, 97.5876, 98.28, 97.5291, 97.6452, 97.6529, 97.3646, 98.3801, 98.3949, 98.1038, 98.2833, 98.2833, 98.4748, 98.7626, 98.4819, 98.2164, 98.6759, 98.5643, 98.6902, 98.4327, 98.6477, 98.6859
1757.27, 97.5852, 98.2664, 97.5411, 97.6534, 97.6827, 97.3655, 98.3591, 98.4222, 98.0937, 98.2854, 98.2854, 98.465, 98.7726, 98.475, 98.2064, 98.6826, 98.5505, 98.6896, 98.427, 98.6853, 98.6833
1757.21, 97.5738, 98.2519, 97.5504, 97.6534, 97.7138, 97.369, 98.3334, 98.4386, 98.0827, 98.2873, 98.2873, 98.4574, 98.7789, 98.4759, 98.1964, 98.6797, 98.5412, 98.6842, 98.4191, 98.724, 98.6772
1757.15, 97.558, 98.2383, 97.5572, 97.6462, 97.7434, 97.3767, 98.3077, 98.4429, 98.0715, 98.2889, 98.2889, 98.4536, 98.7825, 98.4853, 98.1877, 98.667, 98.5365, 98.6732, 98.4133, 98.7615, 98.669
1757.09, 97.5428, 98.2284, 97.5614, 97.6347, 97.7688, 97.388, 98.2865, 98.4362, 98.0603, 98.2901, 98.2901, 98.4545, 98.7848, 98.502, 98.1806, 98.6468, 98.5351, 98.6573, 98.4133, 98.7958, 98.6613
1757.03, 97.5323, 98.2248, 97.5629, 97.6222, 97.7877, 97.4003, 98.2733, 98.4204, 98.0497, 98.2902, 98.2902, 98.4597, 98.7869, 98.5227, 98.1748, 98.623, 98.5357, 98.639, 98.4202, 98.8245, 98.6566
1756.97, 97.5283, 98.2296, 97.5615, 97.6117, 97.7998, 97.4099, 98.2691, 98.3987, 98.0398, 98.2885, 98.2885, 98.4679, 98.7889, 98.5428, 98.1696, 98.5997, 98.5367, 98.6213, 98.4329, 98.8448, 98.6572
1756.91, 97.5306, 98.2436, 97.5576, 97.6047, 97.8064, 97.4135, 98.2728, 98.3741, 98.0313, 98.2845, 98.2845, 98.4772, 98.7907, 98.5578, 98.1646, 98.5799, 98.5369, 98.6074, 98.4481, 98.8546, 98.6637
1756.85, 97.5375, 98.266, 97.552, 97.6009, 97.8105, 97.409, 98.2809, 98.3493, 98.0252, 98.278, 98.278, 98.4857, 98.791, 98.5642, 98.1604, 98.5646, 98.5359, 98.5998, 98.462, 98.8522, 98.6754
1756.79, 97.5465, 98.2945, 97.546, 97.5987, 97.8157, 97.3966, 98.2894, 98.3257, 98.0225, 98.2693, 98.2693, 98.4915, 98.7887, 98.5605, 98.1585, 98.553, 98.5341, 98.5991, 98.4714, 98.8375, 98.69
1756.73, 97.5555, 98.3256, 97.5419, 97.5959, 97.8245, 97.3782, 98.2945, 98.3037, 98.0242, 98.2593, 98.2593, 98.4936, 98.7832, 98.5475, 98.1611, 98.5423, 98.5326, 98.6041, 98.475, 98.8125, 98.705
1756.67, 97.5634, 98.3553, 97.5422, 97.5912, 97.8375, 97.357, 98.2943, 98.2823, 98.0308, 98.2489, 98.2489, 98.4916, 98.7745, 98.528, 98.1703, 98.5295, 98.533, 98.6121, 98.4738, 98.7804, 98.7179
1756.61, 97.5704, 98.3794, 97.5492, 97.5842, 97.853, 97.3369, 98.2894, 98.2604, 98.0421, 98.2389, 98.2389, 98.4861, 98.7639, 98.5056, 98.1872, 98.5124, 98.5367, 98.6197, 98.4702, 98.7457, 98.7273
1756.55, 97.5769, 98.3944, 97.5644, 97.5764, 97.8677, 97.3216, 98.2818, 98.2367, 98.0568, 98.2298, 98.2298, 98.4783, 98.7533, 98.4837, 98.211, 98.4905, 98.5448, 98.6238, 98.4667, 98.7125, 98.7325
1756.49, 97.5837, 98.3979, 97.5878, 97.5705, 97.8781, 97.3137, 98.2744, 98.2107, 98.0728, 98.2215, 98.2215, 98.4702, 98.7448, 98.4641, 98.2397, 98.4651, 98.5572, 98.6225, 98.4652, 98.6839, 98.7343
1756.43, 97.5911, 98.3891, 97.6175, 97.5694, 97.8818, 97.3147, 98.2696, 98.1834, 98.0869, 98.2138, 98.2138, 98.4635, 98.7405, 98.4474, 98.2693, 98.4394, 98.5724, 98.6157, 98.4657, 98.6612, 98.7335
1756.37, 97.599, 98.3691, 97.6504, 97.5754, 97.8785, 97.3246, 98.2688, 98.1569, 98.0958, 98.2066, 98.2066, 98.4599, 98.7416, 98.432, 98.2957, 98.4169, 98.5881, 98.6049, 98.4667, 98.6436, 98.731
1756.31, 97.6069, 98.3407, 97.6825, 97.5898, 97.8701, 97.3426, 98.272, 98.1343, 98.0968, 98.2003, 98.2003, 98.4601, 98.7489, 98.416, 98.3149, 98.4005, 98.6009, 98.5924, 98.466, 98.629, 98.7269
1756.24, 97.6149, 98.3081, 97.7099, 97.6121, 97.86, 97.3668, 98.2789, 98.1189, 98.0886, 98.1961, 98.1961, 98.4636, 98.7619, 98.3974, 98.324, 98.3914, 98.6079, 98.5811, 98.4615, 98.6147, 98.7206
1756.18, 97.6231, 98.2761, 97.7304, 97.6405, 97.852, 97.3946, 98.2887, 98.1137, 98.0719, 98.1953, 98.1953, 98.4688, 98.7798, 98.3748, 98.3219, 98.389, 98.6071, 98.5727, 98.4522, 98.5983, 98.7107
1756.12, 97.632, 98.2496, 97.7431, 97.6725, 97.849, 97.4231, 98.3017, 98.12, 98.0492, 98.199, 98.199, 98.4732, 98.8013, 98.3484, 98.3096, 98.3913, 98.5981, 98.5681, 98.4389, 98.5787, 98.6956
1756.06, 97.6423, 98.2317, 97.7494, 97.7051, 97.8527, 97.4498, 98.3185, 98.1378, 98.0248, 98.2072, 98.2072, 98.4743, 98.8247, 98.3196, 98.2894, 98.3958, 98.5823, 98.5671, 98.4235, 98.556, 98.674
1756, 97.6541, 98.2239, 97.7518, 97.7357, 97.8633, 97.4722, 98.3395, 98.1656, 98.0033, 98.2187, 98.2187, 98.4701, 98.8475, 98.2909, 98.2651, 98.4008, 98.5621, 98.5688, 98.4088, 98.532, 98.6455
1755.94, 97.6673, 98.2248, 97.7533, 97.7619, 97.8798, 97.4889, 98.3643, 98.2002, 97.9882, 98.2313, 98.2313, 98.4597, 98.8672, 98.2651, 98.2403, 98.4056, 98.5408, 98.5723, 98.3977, 98.5091, 98.6112
1755.88, 97.6812, 98.2306, 97.7562, 97.7822, 97.9008, 97.4992, 98.391, 98.2385, 97.9813, 98.242, 98.242, 98.4436, 98.8804, 98.2452, 98.2187, 98.4112, 98.5212, 98.5776, 98.3926, 98.4903, 98.5731
1755.82, 97.6952, 98.2363, 97.762, 97.7955, 97.9244, 97.5034, 98.4163, 98.2769, 97.982, 98.2486, 98.2486, 98.4235, 98.8843, 98.2339, 98.2025, 98.419, 98.5056, 98.5853, 98.3949, 98.4782, 98.5343
1755.76, 97.7086, 98.2363, 97.7707, 97.8015, 97.9489, 97.5025, 98.4367, 98.3128, 97.9881, 98.25, 98.25, 98.4018, 98.8763, 98.2334, 98.1927, 98.4297, 98.4951, 98.5966, 98.4052, 98.4744, 98.498
1755.7, 97.7214, 98.2265, 97.7815, 97.8005, 97.9722, 97.4982, 98.4492, 98.3443, 97.9962, 98.2467, 98.2467, 98.3808, 98.8557, 98.2449, 98.1889, 98.4429, 98.4902, 98.6125, 98.4229, 98.4798, 98.467
1755.64, 97.7336, 98.2053, 97.7931, 97.7934, 97.992, 97.4919, 98.4526, 98.3704, 98.0032, 98.2403, 98.2403, 98.3627, 98.8238, 98.2685, 98.1893, 98.456, 98.4907, 98.6332, 98.4466, 98.4935, 98.4433
1755.58, 97.7453, 98.174, 97.8042, 97.7818, 98.006, 97.4852, 98.4477, 98.3913, 98.0077, 98.2327, 98.2327, 98.3488, 98.7842, 98.303, 98.1917, 98.4657, 98.4963, 98.6576, 98.4738, 98.5136, 98.428
1755.52, 97.7563, 98.1369, 97.8138, 97.768, 98.0123, 97.4793, 98.4369, 98.4075, 98.0096, 98.2255, 98.2255, 98.3396, 98.7425, 98.3457, 98.1939, 98.4679, 98.5063, 98.6832, 98.5011, 98.5369, 98.4211
1755.46, 97.7658, 98.1, 97.8216, 97.7543, 98.0096, 97.475, 98.423, 98.42, 98.0106, 98.2189, 98.2189, 98.3348, 98.7049, 98.3927, 98.1945, 98.4603, 98.5194, 98.707, 98.5246, 98.5596, 98.4222
1755.4, 97.7727, 98.0694, 97.8274, 97.743, 97.9981, 97.4731, 98.4079, 98.4301, 98.0125, 98.2126, 98.2126, 98.3341, 98.6774, 98.4396, 98.1934, 98.4421, 98.534, 98.7261, 98.5406, 98.578, 98.4303
1755.34, 97.7761, 98.0498, 97.8316, 97.7359, 97.9795, 97.4744, 98.3923, 98.4385, 98.017, 98.2059, 98.2059, 98.3366, 98.6644, 98.4824, 98.1914, 98.4151, 98.5475, 98.7385, 98.5465, 98.5895, 98.4443
1755.28, 97.7757, 98.0436, 97.8347, 97.7344, 97.9563, 97.4798, 98.3758, 98.4455, 98.0246, 98.1984, 98.1984, 98.3418, 98.668, 98.5182, 98.1905, 98.3825, 98.5576, 98.7438, 98.5421, 98.5927, 98.4626
1755.22, 97.7721, 98.05, 97.8376, 97.7388, 97.9316, 97.4901, 98.3575, 98.4507, 98.0346, 98.1913, 98.1913, 98.3494, 98.6878, 98.5459, 98.193, 98.3482, 98.5623, 98.7431, 98.5293, 98.5881, 98.4836
1755.16, 97.7667, 98.0661, 97.8412, 97.7486, 97.9085, 97.5054, 98.3373, 98.453, 98.0451, 98.1867, 98.1867, 98.3598, 98.7215, 98.5656, 98.2008, 98.3159, 98.5609, 98.7384, 98.5121, 98.5777, 98.5052
1755.1, 97.7616, 98.0874, 97.8467, 97.763, 97.8892, 97.5255, 98.3166, 98.4509, 98.0542, 98.187, 98.187, 98.3737, 98.7647, 98.5789, 98.2146, 98.288, 98.5541, 98.7323, 98.4954, 98.5643, 98.5254
1755.04, 97.7586, 98.1094, 97.855, 97.78, 97.8753, 97.5492, 98.2983, 98.4427, 98.0605, 98.1946, 98.1946, 98.3923, 98.8126, 98.5871, 98.2339, 98.2664, 98.5438, 98.7271, 98.4838, 98.5509, 98.5425
1754.98, 97.7593, 98.1284, 97.8664, 97.7979, 97.8675, 97.5748, 98.2857, 98.4273, 98.0633, 98.21, 98.21, 98.4167, 98.8598, 98.5911, 98.2565, 98.2522, 98.5327, 98.7247, 98.4795, 98.5396, 98.5554
1754.92, 97.7643, 98.1428, 97.8806, 97.8146, 97.8661, 97.5999, 98.2816, 98.4043, 98.0634, 98.2323, 98.2323, 98.4475, 98.9011, 98.5905, 98.2791, 98.2469, 98.5231, 98.7261, 98.4822, 98.5312, 98.5641
1754.86, 97.7737, 98.1522, 97.896, 97.8284, 97.8706, 97.6227, 98.2872, 98.3747, 98.0619, 98.2589, 98.2589, 98.484, 98.9315, 98.5845, 98.2981, 98.2517, 98.5161, 98.732, 98.4889, 98.5259, 98.5696
1754.8, 97.787, 98.1577, 97.9106, 97.8383, 97.8804, 97.6419, 98.3013, 98.3403, 98.0606, 98.2866, 98.2866, 98.5244, 98.9471, 98.5715, 98.3102, 98.2681, 98.5114, 98.7426, 98.4952, 98.5229, 98.5735
1754.74, 97.8036, 98.161, 97.9218, 97.8441, 97.8943, 97.6571, 98.3211, 98.3038, 98.061, 98.3126, 98.3126, 98.5652, 98.945, 98.5509, 98.313, 98.2963, 98.5075, 98.7576, 98.4967, 98.522, 98.5776
1754.68, 97.8227, 98.1637, 97.9275, 97.8465, 97.9104, 97.6689, 98.3428, 98.268, 98.0641, 98.3348, 98.3348, 98.6026, 98.9246, 98.523, 98.3063, 98.335, 98.5026, 98.7762, 98.4906, 98.5235, 98.5832
1754.62, 97.8432, 98.1669, 97.9262, 97.8467, 97.9269, 97.6781, 98.3628, 98.2354, 98.0707, 98.3527, 98.3527, 98.6327, 98.8877, 98.4893, 98.291, 98.3811, 98.4948, 98.7965, 98.4766, 98.5281, 98.5907
1754.56, 97.8637, 98.1713, 97.918, 97.8463, 97.9421, 97.6857, 98.3782, 98.2079, 98.0815, 98.3664, 98.3664, 98.6527, 98.8385, 98.4524, 98.2698, 98.4302, 98.4832, 98.8159, 98.4569, 98.537, 98.5996
1754.5, 97.8822, 98.1765, 97.904, 97.8463, 97.9547, 97.6918, 98.3874, 98.1866, 98.0968, 98.3762, 98.3762, 98.6618, 98.7835, 98.415, 98.2457, 98.4774, 98.468, 98.8312, 98.4356, 98.551, 98.6086
1754.44, 97.8964, 98.1815, 97.8862, 97.8473, 97.9642, 97.6964, 98.39, 98.1719, 98.1168, 98.3822, 98.3822, 98.6612, 98.7299, 98.38, 98.2211, 98.519, 98.4503, 98.839, 98.4171, 98.5699, 98.616
1754.38, 97.9043, 98.1852, 97.8676, 97.8487, 97.971, 97.6987, 98.3858, 98.1635, 98.1412, 98.3842, 98.3842, 98.6542, 98.6846, 98.3499, 98.1977, 98.5529, 98.4314, 98.8372, 98.4055, 98.5921, 98.6204
1754.32, 97.905, 98.1859, 97.8506, 97.8496, 97.9759, 97.698, 98.3749, 98.1603, 98.1689, 98.3819, 98.3819, 98.6444, 98.6529, 98.3264, 98.1752, 98.5795, 98.4128, 98.8251, 98.4033, 98.6152, 98.6209
1754.26, 97.8992, 98.1823, 97.8377, 97.8486, 97.9797, 97.6941, 98.3578, 98.1609, 98.1979, 98.3753, 98.3753, 98.6356, 98.6371, 98.3111, 98.1524, 98.6004, 98.396, 98.8043, 98.4111, 98.6362, 98.6174
1754.2, 97.889, 98.1739, 97.8299, 97.8453, 97.9831, 97.6874, 98.336, 98.1636, 98.225, 98.3651, 98.3651, 98.6304, 98.6367, 98.3049, 98.1275, 98.6175, 98.3817, 98.7779, 98.4281, 98.6524, 98.6105
1754.14, 97.8778, 98.1611, 97.8279, 97.8402, 97.9861, 97.6788, 98.3115, 98.1668, 98.2468, 98.3527, 98.3527, 98.6294, 98.6489, 98.3084, 98.0989, 98.632, 98.3709, 98.7505, 98.4519, 98.6621, 98.601
1754.08, 97.869, 98.1458, 97.8307, 97.8352, 97.9882, 97.6691, 98.2881, 98.1691, 98.26, 98.3399, 98.3399, 98.6318, 98.669, 98.3211, 98.0663, 98.6441, 98.3637, 98.7266, 98.4794, 98.6651, 98.5902
1754.01, 97.865, 98.1307, 97.837, 97.8326, 97.9887, 97.6586, 98.2698, 98.1702, 98.2625, 98.3282, 98.3282, 98.6357, 98.6922, 98.3412, 98.0311, 98.6522, 98.3596, 98.7094, 98.5073, 98.6621, 98.5788
1753.95, 97.8666, 98.119, 97.8447, 97.835, 97.9869, 97.6473, 98.2606, 98.1705, 98.2542, 98.3181, 98.3181, 98.6389, 98.7143, 98.366, 97.9961, 98.6545, 98.3571, 98.7006, 98.5325, 98.6552, 98.5678
1753.89, 97.873, 98.1131, 97.8516, 97.844, 97.9825, 97.6343, 98.2632, 98.1714, 98.2372, 98.3095, 98.3095, 98.6398, 98.7326, 98.3912, 97.965, 98.6499, 98.3538, 98.6996, 98.5523, 98.6467, 98.5573
1753.83, 97.8817, 98.1142, 97.8559, 97.8597, 97.9754, 97.6189, 98.2781, 98.1749, 98.2154, 98.3014, 98.3014, 98.6378, 98.7457, 98.4125, 97.9416, 98.6383, 98.3464, 98.7041, 98.5656, 98.639, 98.5474
1753.77, 97.8902, 98.1215, 97.8568, 97.8804, 97.9659, 97.6007, 98.3038, 98.1828, 98.1933, 98.2928, 98.2928, 98.6333, 98.7535, 98.4261, 97.9282, 98.6213, 98.3321, 98.7109, 98.5722, 98.6341, 98.5383
1753.71, 97.8962, 98.1327, 97.8543, 97.9027, 97.9546, 97.5804, 98.3368, 98.1963, 98.1753, 98.283, 98.283, 98.6274, 98.7567, 98.4295, 97.9259, 98.6012, 98.3094, 98.7169, 98.5735, 98.6336, 98.5298
1753.65, 97.8987, 98.1448, 97.8496, 97.923, 97.9423, 97.5596, 98.3727, 98.215, 98.1635, 98.2719, 98.2719, 98.6215, 98.7565, 98.4224, 97.9335, 98.5805, 98.2788, 98.7199, 98.5718, 98.6383, 98.5222
1753.59, 97.898, 98.1547, 97.8448, 97.9375, 97.9305, 97.5408, 98.4075, 98.2373, 98.158, 98.2602, 98.2602, 98.6169, 98.754, 98.4063, 97.9486, 98.5607, 98.2438, 98.7189, 98.5696, 98.6481, 98.5162
1753.53, 97.8954, 98.1612, 97.8421, 97.9441, 97.9213, 97.5263, 98.4381, 98.2602, 98.1563, 98.2486, 98.2486, 98.614, 98.7504, 98.3841, 97.9681, 98.5421, 98.2099, 98.7141, 98.5688, 98.662, 98.5127
1753.47, 97.8924, 98.1645, 97.8433, 97.9426, 97.9168, 97.5177, 98.4627, 98.2803, 98.1544, 98.2381, 98.2381, 98.6125, 98.7465, 98.3595, 97.9889, 98.524, 98.1832, 98.7067, 98.5702, 98.6776, 98.5133
1753.41, 97.8905, 98.1668, 97.8492, 97.9343, 97.9194, 97.5156, 98.4802, 98.2942, 98.1484, 98.2293, 98.2293, 98.6119, 98.7431, 98.3359, 98.0087, 98.5054, 98.1692, 98.698, 98.5733, 98.6921, 98.5193
1753.35, 97.8904, 98.1707, 97.8595, 97.9223, 97.9305, 97.5193, 98.4906, 98.299, 98.1359, 98.2228, 98.2228, 98.6111, 98.7409, 98.3162, 98.0265, 98.4858, 98.1711, 98.6891, 98.5763, 98.7019, 98.5315
1753.29, 97.8925, 98.1785, 97.8723, 97.91, 97.9501, 97.5267, 98.4936, 98.2938, 98.1167, 98.2188, 98.2188, 98.6091, 98.7406, 98.3023, 98.0426, 98.466, 98.1887, 98.6805, 98.5775, 98.7038, 98.5499
1753.23, 97.8969, 98.1912, 97.8852, 97.9007, 97.9766, 97.5356, 98.4891, 98.2788, 98.0933, 98.2177, 98.2177, 98.6053, 98.7426, 98.295, 98.0578, 98.448, 98.2188, 98.6719, 98.575, 98.6956, 98.5731
1753.17, 97.9038, 98.2079, 97.8954, 97.8967, 98.0066, 97.5435, 98.477, 98.2563, 98.0699, 98.2196, 98.2196, 98.599, 98.747, 98.2945, 98.0738, 98.4347, 98.256, 98.6624, 98.5683, 98.6765, 98.5985
1753.11, 97.9134, 98.2267, 97.9008, 97.8987, 98.0362, 97.5488, 98.4574, 98.2299, 98.0514, 98.2243, 98.2243, 98.5898, 98.7538, 98.3006, 98.0917, 98.4286, 98.2943, 98.6513, 98.5578, 98.6474, 98.6229
1753.05, 97.926, 98.2449, 97.9002, 97.906, 98.0613, 97.5504, 98.4314, 98.2041, 98.0416, 98.2305, 98.2305, 98.5774, 98.7625, 98.3123, 98.1121, 98.431, 98.3289, 98.6379, 98.5451, 98.6108, 98.6428
1752.99, 97.9413, 98.2605, 97.894, 97.9167, 98.0793, 97.5484, 98.4008, 98.1837, 98.0426, 98.2367, 98.2367, 98.5617, 98.7723, 98.3288, 98.1347, 98.4416, 98.3568, 98.6223, 98.5319, 98.5703, 98.6555
1752.93, 97.9583, 98.2723, 97.8837, 97.9283, 98.0893, 97.5434, 98.3684, 98.1729, 98.0543, 98.2403, 98.2403, 98.5431, 98.782, 98.3488, 98.1582, 98.4579, 98.3776, 98.6048, 98.5199, 98.5301, 98.66
1752.87, 97.975, 98.2807, 97.8718, 97.9382, 98.0925, 97.5365, 98.3371, 98.174, 98.0745, 98.2396, 98.2396, 98.5231, 98.79, 98.3711, 98.1807, 98.4765, 98.3931, 98.5865, 98.5105, 98.4937, 98.6565
1752.81, 97.989, 98.287, 97.8611, 97.9445, 98.0914, 97.529, 98.3095, 98.1873, 98.1002, 98.2333, 98.2333, 98.5037, 98.7949, 98.3941, 98.1998, 98.4931, 98.406, 98.568, 98.5044, 98.4643, 98.6468
1752.75, 97.9975, 98.2923, 97.8536, 97.9465, 98.0892, 97.5218, 98.288, 98.2103, 98.1283, 98.2222, 98.2222, 98.4883, 98.7951, 98.4162, 98.2136, 98.5045, 98.4193, 98.5499, 98.5021, 98.4438, 98.6336
1752.69, 97.9988, 98.2975, 97.8505, 97.9446, 98.0885, 97.5156, 98.2735, 98.2385, 98.1555, 98.2085, 98.2085, 98.4799, 98.7895, 98.4358, 98.2211, 98.5087, 98.4346, 98.5323, 98.5042, 98.4331, 98.6193
1752.63, 97.9924, 98.3025, 97.8519, 97.9403, 98.091, 97.5103, 98.2664, 98.2666, 98.1792, 98.1956, 98.1956, 98.4814, 98.778, 98.4512, 98.2223, 98.5054, 98.4524, 98.5153, 98.511, 98.432, 98.6058
1752.57, 97.9791, 98.3064, 97.8562, 97.9359, 98.097, 97.5055, 98.2661, 98.2897, 98.197, 98.1869, 98.1869, 98.4941, 98.7612, 98.4609, 98.2185, 98.4959, 98.4712, 98.4986, 98.5228, 98.4393, 98.5937
1752.51, 97.9614, 98.308, 97.8615, 97.9339, 98.1057, 97.5004, 98.2719, 98.3047, 98.2065, 98.1846, 98.1846, 98.5169, 98.7409, 98.4634, 98.2118, 98.4824, 98.488, 98.4827, 98.5392, 98.453, 98.583
1752.45, 97.9421, 98.3062, 97.8656, 97.9361, 98.1149, 97.4946, 98.2826, 98.3105, 98.2061, 98.1892, 98.1892, 98.547, 98.7197, 98.4585, 98.2046, 98.4673, 98.4993, 98.4685, 98.5589, 98.4704, 98.5727
1752.39, 97.9241, 98.3006, 97.867, 97.9437, 98.1226, 97.4881, 98.2974, 98.3088, 98.1948, 98.1992, 98.1992, 98.5794, 98.7005, 98.4467, 98.1991, 98.4529, 98.5016, 98.4575, 98.5795, 98.4885, 98.562
1752.33, 97.9093, 98.2917, 97.8654, 97.9564, 98.1265, 97.482, 98.3151, 98.3019, 98.173, 98.2115, 98.2115, 98.609, 98.6857, 98.4298, 98.1962, 98.4404, 98.4927, 98.451, 98.5978, 98.5043, 98.5503
1752.27, 97.8984, 98.2805, 97.8616, 97.9729, 98.1253, 97.4777, 98.3342, 98.2927, 98.1428, 98.2229, 98.2229, 98.6313, 98.6773, 98.4106, 98.1958, 98.4303, 98.472, 98.45, 98.6103, 98.5154, 98.5372
1752.21, 97.8913, 98.2685, 97.8576, 97.991, 98.1182, 97.4768, 98.353, 98.2826, 98.1079, 98.2307, 98.2307, 98.6434, 98.6754, 98.392, 98.1967, 98.4224, 98.4417, 98.4542, 98.6136, 98.5204, 98.5233
1752.15, 97.8875, 98.2571, 97.8561, 98.0082, 98.106, 97.4804, 98.3689, 98.2719, 98.0724, 98.2337, 98.2337, 98.6447, 98.6793, 98.3766, 98.1968, 98.4158, 98.4061, 98.4624, 98.6053, 98.5193, 98.5093
1752.09, 97.8868, 98.2474, 97.8594, 98.0223, 98.0902, 97.4883, 98.3794, 98.2598, 98.0401, 98.2327, 98.2327, 98.6365, 98.6867, 98.3657, 98.194, 98.4101, 98.3713, 98.4722, 98.5844, 98.5132, 98.4964
1752.03, 97.8896, 98.2403, 97.8691, 98.0318, 98.0733, 97.4987, 98.3823, 98.2459, 98.0133, 98.2297, 98.2297, 98.6216, 98.695, 98.3589, 98.1868, 98.4046, 98.3439, 98.4809, 98.5515, 98.5044, 98.4861
1751.97, 97.8973, 98.2362, 97.8854, 98.0361, 98.0578, 97.5094, 98.3762, 98.2307, 97.9923, 98.2272, 98.2272, 98.603, 98.7017, 98.3548, 98.1747, 98.3997, 98.3298, 98.4861, 98.5086, 98.4955, 98.4801
1751.91, 97.9114, 98.2354, 97.9074, 98.036, 98.0461, 97.5174, 98.3614, 98.2166, 97.9756, 98.2275, 98.2275, 98.5834, 98.7051, 98.3512, 98.1581, 98.3957, 98.3329, 98.4864, 98.4592, 98.4887, 98.48
1751.85, 97.9332, 98.2381, 97.9328, 98.0329, 98.0391, 97.5209, 98.3394, 98.2071, 97.9609, 98.2316, 98.2316, 98.5644, 98.7044, 98.3466, 98.1387, 98.3939, 98.3541, 98.4822, 98.4077, 98.4854, 98.4871
1751.79, 97.9626, 98.244, 97.9591, 98.0287, 98.0367, 97.5199, 98.3133, 98.206, 97.9461, 98.2393, 98.2393, 98.5468, 98.7002, 98.3411, 98.1183, 98.3954, 98.3913, 98.4749, 98.3591, 98.4859, 98.5021
1751.72, 97.9982, 98.253, 97.9838, 98.0256, 98.0375, 97.5161, 98.2865, 98.2159, 97.9302, 98.2489, 98.2489, 98.5307, 98.6934, 98.3362, 98.0989, 98.4013, 98.4395, 98.4673, 98.3182, 98.4898, 98.5245
1751.66, 98.0366, 98.2641, 98.0051, 98.0253, 98.0393, 97.5127, 98.262, 98.237, 97.9136, 98.2579, 98.2579, 98.5156, 98.6853, 98.3348, 98.082, 98.4123, 98.4922, 98.4619, 98.2891, 98.4959, 98.5523
1751.6, 98.0739, 98.2763, 98.022, 98.0286, 98.04, 97.5135, 98.2416, 98.2671, 97.898, 98.2639, 98.2639, 98.501, 98.6769, 98.3401, 98.0683, 98.4288, 98.5422, 98.4606, 98.2742, 98.5031, 98.5825
